seed,initial_x,env_reward,other_reward,reward,duration,loss,loss_RND
839081911,-0.4705042243003845,-147.0,63.065612211415136,-83.93438778858483,147,0.19577568409596982,1.0186576750973218e-07
913166429,-0.5531521439552307,-123.0,-3.4912363462332845,-126.49123634623321,123,0.16599141588298286,1.7677679511726967e-07
1895387706,-0.5182623267173767,-200.0,36.82631542599688,-163.17368457400315,200,0.1947190958634019,5.495124110854732e-08
776225196,-0.5675628781318665,-146.0,-21.47245784779124,-167.47245784779116,146,0.25434210850563765,8.204669893865885e-08
552647806,-0.525934636592865,-144.0,14.879559439414518,-129.12044056058545,144,0.26491410926812226,1.896973062088926e-07
2090864885,-0.46199679374694824,-127.0,30.542154675038493,-96.45784532496153,127,0.24466018947794682,6.941799233427499e-08
800204294,-0.446367084980011,-129.0,-0.5462483002232958,-129.54624830022343,129,0.24256167110315588,1.687527709302183e-07
182493854,-0.5668742656707764,-125.0,2.538636880371012,-122.46136311962898,125,0.2325695095062256,7.551614164924559e-08
855123779,-0.4768795371055603,-128.0,-15.123352421467274,-143.12335242146725,128,0.190107595466543,6.570920526444146e-08
540046928,-0.5544649362564087,-151.0,-25.79702631172733,-176.79702631172725,151,0.2294409703833378,7.409023116876495e-08
1698780097,-0.526695191860199,-134.0,-5.318618140306045,-139.31861814030597,134,0.23613985016274808,8.050801330404098e-08
148602329,-0.5139792561531067,-132.0,-14.525880985014187,-146.5258809850142,132,0.2023126148816311,1.0424368657842087e-07
2011212402,-0.5662825703620911,-165.0,-31.21103914325287,-196.21103914325283,165,0.1963483278498505,6.053362990663592e-08
344890644,-0.4580841064453125,-130.0,-11.11947455195616,-141.11947455195613,130,0.1697417506804833,8.487828200970809e-08
2140840617,-0.40218666195869446,-200.0,74.75985060427922,-125.24014939572076,200,0.18035748226568102,1.1937520863369855e-07
161671250,-0.4248557984828949,-125.0,-7.536838054433136,-132.5368380544331,125,0.16395264565944673,1.1916084633156742e-07
1097324288,-0.42359209060668945,-200.0,-17.373953081993843,-217.37395308199402,200,0.17827575527131556,7.285608748741623e-08
916125787,-0.4096103608608246,-186.0,29.77689956390897,-156.223100436091,186,0.13706452475600345,6.52607894797254e-08
1138048552,-0.43605324625968933,-121.0,-12.581495239512204,-133.5814952395121,121,0.1528894952075048,7.299288242338267e-08
1582473323,-0.5659785866737366,-104.0,-11.345491774594173,-115.3454917745942,104,0.26052713422821117,9.513394876998076e-08
1150418231,-0.5247982740402222,-122.0,-13.702392215353477,-135.70239221535354,122,0.3016548309414113,1.0397620572911697e-07
1904387765,-0.5022544264793396,-117.0,-16.396608094695218,-133.3966080946952,117,0.21211030334234238,6.5215228013659e-08
737944270,-0.4349904954433441,-94.0,21.808830701428725,-72.19116929857127,94,0.1541312927419835,6.021731053276098e-08
1494229268,-0.4377310872077942,-200.0,-13.654356659174816,-213.6543566591748,200,0.18904206708073615,7.97109942940466e-08
2129493336,-0.4695935845375061,-200.0,48.55727619494663,-151.44272380505336,200,0.20969369065016508,4.5618689510362745e-08
322929324,-0.5377082824707031,-150.0,-30.083724092968573,-180.08372409296845,150,0.18713243688146272,7.153359006177122e-08
1293258878,-0.4832145571708679,-110.0,-12.951960768655312,-122.95196076865527,110,0.17367153506387364,8.42119840365802e-08
1702563966,-0.5143101215362549,-118.0,-16.469733488412626,-134.46973348841266,118,0.216792836848457,1.2085935325980228e-07
538161451,-0.4621778428554535,-140.0,-25.134439706861848,-165.13443970686185,140,0.23356692844203542,8.455411373604298e-08
1339569726,-0.47179561853408813,-164.0,-19.068632611156755,-183.06863261115674,164,0.25558374045280424,7.341368510124317e-08
944075725,-0.5756089687347412,-132.0,-21.28904960912662,-153.2890496091266,132,0.26814643948367145,5.6081787355469454e-08
1591633249,-0.4834786355495453,-176.0,-23.506732125752773,-199.5067321257527,176,0.22196477691812272,8.767593569340577e-08
1162584857,-0.4737547039985657,-153.0,8.661735601882466,-144.33826439811756,153,0.1398375787181792,1.4944844832979205e-07
1740596986,-0.5588632822036743,-128.0,-22.368123123822745,-150.3681231238228,128,0.1432238137931563,5.181195740500133e-08
877660690,-0.5840011835098267,-130.0,-25.77139717842559,-155.77139717842567,130,0.17302233422031768,1.0539445957336879e-07
963640950,-0.4400555491447449,-100.0,24.291789428864274,-75.70821057113578,100,0.19317070484161378,4.019151691458944e-08
1594982553,-0.5878546237945557,-171.0,-34.94787698009758,-205.94787698009765,171,0.27818898224865485,8.9234736288949e-08
1940917547,-0.4167415201663971,-95.0,10.029743378320706,-84.97025662167934,95,0.3290739213165484,6.756742591861846e-08
543568799,-0.49412545561790466,-200.0,-31.501994976338686,-231.50199497633866,200,0.25200924903154376,6.621882888246943e-08
1335560080,-0.5147185921669006,-183.0,-36.70325483033922,-219.70325483033926,183,0.20551549081431061,7.710692078518533e-08
156956391,-0.5488597750663757,-156.0,-28.88694388350343,-184.88694388350336,156,0.15747950319200754,5.7924135277450006e-08
1695890000,-0.418199360370636,-85.0,0.8958003642070174,-84.10419963579301,85,0.16232125338386086,5.815239727143882e-08
1550062513,-0.5880229473114014,-158.0,-32.303592206200044,-190.30359220620005,158,0.1484581568761717,4.888614250961286e-08
960683027,-0.5550397634506226,-147.0,-30.507098053402455,-177.50709805340253,147,0.13920536804564146,8.422718039275802e-08
4018799,-0.4046901762485504,-92.0,14.702903854147879,-77.29709614585218,92,0.16336855604110853,8.202653615278475e-08
1048805513,-0.5024280548095703,-147.0,-24.654769733089676,-171.6547697330897,147,0.17900971987215028,1.0581140338822254e-07
888419099,-0.4662291407585144,-115.0,-14.979690484208406,-129.97969048420845,115,0.17081183039623757,6.065710894724272e-08
1967851446,-0.5730164647102356,-120.0,-21.655646959464313,-141.65564695946435,120,0.2241532750427723,1.0529876700952438e-07
1782073983,-0.4272822141647339,-117.0,-18.22745909987685,-135.22745909987685,117,0.23984663685162863,6.946683231684506e-08
227413570,-0.5604662895202637,-126.0,-22.662820139186223,-148.6628201391862,126,0.22666782211689723,7.99525514471626e-08
2113908727,-0.495319128036499,-131.0,-22.19652818159733,-153.1965281815973,131,0.17386338219956587,8.522985166819829e-08
152196094,-0.4090576171875,-92.0,15.364188425291726,-76.63581157470828,92,0.1607351812493542,1.1117584147976468e-07
1900054281,-0.40437525510787964,-86.0,3.001435724292427,-82.99856427570758,86,0.1534601852817591,6.081367424108093e-08
1529310944,-0.5543582439422607,-153.0,-31.32390777409275,-184.32390777409267,153,0.1624084674065409,7.314790149337485e-08
1476407903,-0.5609737634658813,-138.0,-27.59256461277044,-165.59256461277042,138,0.16932105470070805,7.1343931895884e-08
733238484,-0.5144343376159668,-109.0,-14.613305362449509,-123.61330536244955,109,0.14331172416926524,9.119138954256705e-08
1714686326,-0.4321577250957489,-95.0,13.977830420023475,-81.0221695799766,95,0.12638331294844024,7.541491116270256e-08
541234561,-0.42757487297058105,-121.0,65.86110231953928,-55.13889768046072,121,0.13450849930609554,6.79567092552655e-08
1141206831,-0.4896851181983948,-166.0,-35.32245755502597,-201.3224575550259,166,0.14952557125543975,1.1082869588596186e-07
196176024,-0.599786639213562,-118.0,-20.475492197677692,-138.4754921976777,118,0.1368567740576247,5.979986843936724e-08
989690429,-0.580331027507782,-109.0,-17.4228216240985,-126.42282162409849,109,0.15440418615663817,6.368817932972341e-08
409461537,-0.5504189133644104,-111.0,-19.582112447500972,-130.582112447501,111,0.1397884982461865,1.0904897474306852e-07
69671560,-0.4616081416606903,-117.0,1.7531074059448435,-115.24689259405505,117,0.14741432361113718,6.776810397177076e-08
1748304900,-0.41957148909568787,-108.0,39.34102767811102,-68.65897232188897,108,0.12424032976505933,6.447832069090543e-08
16621166,-0.4381238520145416,-92.0,8.82847302524591,-83.17152697475403,92,0.17845945465176002,8.830923254490501e-08
1803129493,-0.4668011963367462,-110.0,-5.536182515316119,-115.53618251531617,110,0.2369339147074656,6.569217888855147e-08
953333270,-0.40165549516677856,-87.0,-4.288181386259293,-91.28818138625931,87,0.3151416549052315,9.898804561222126e-08
653946060,-0.5256068110466003,-200.0,-45.92915981999586,-245.9291598199958,200,0.2761632682755589,8.744420086248539e-08
472389217,-0.4265325665473938,-104.0,30.645546639426723,-73.35445336057327,104,0.16655275415485868,5.5890504182019533e-08
435486025,-0.48163315653800964,-167.0,-5.502949835392222,-172.50294983539226,167,0.17499352871122476,8.882311490446355e-08
1371043401,-0.4217095673084259,-117.0,-14.670757882902485,-131.6707578829025,117,0.22982553800201824,1.200414637359931e-07
511989065,-0.491784006357193,-118.0,-13.712257888962988,-131.71225788896297,118,0.2582534228341054,7.562555497838441e-08
2073130911,-0.4402313232421875,-106.0,-9.837382811241014,-115.83738281124099,106,0.19932794156220723,6.201172486200603e-08
72876538,-0.42327064275741577,-124.0,-16.95130262797408,-140.95130262797406,124,0.17197475519271627,5.143413681343229e-08
1611434657,-0.5968639850616455,-106.0,-18.75705947349297,-124.75705947349294,106,0.17489756468050885,1.4492281795583844e-07
158355356,-0.4439021348953247,-115.0,-10.497809822266582,-125.49780982226653,115,0.16634849854137587,5.428870134887407e-08
1983349997,-0.43486425280570984,-104.0,-8.631342100456138,-112.63134210045615,104,0.17867113664173162,5.620702319814468e-08
592002233,-0.4974328577518463,-112.0,-17.300488173873028,-129.3004881738731,112,0.17216787613662227,7.701071900020498e-08
1589510655,-0.4715980589389801,-116.0,-16.04771410375505,-132.047714103755,116,0.15478716219036742,7.147878016680884e-08
697404612,-0.42208221554756165,-107.0,-15.029050607096158,-122.02905060709612,107,0.16058076848493558,6.046244668796591e-08
647247703,-0.5729146599769592,-114.0,-19.681571538869733,-133.68157153886975,114,0.1805422468143597,5.4328089465745904e-08
294060809,-0.5532661080360413,-114.0,-14.655419275082044,-128.65541927508198,114,0.22049434822902345,5.661932616319339e-08
1148296321,-0.5797438025474548,-117.0,-22.715950207726532,-139.71595020772648,117,0.17030550498101446,6.01635578887125e-08
1761614284,-0.5973703265190125,-117.0,-21.474968009317408,-138.47496800931742,117,0.160194714482014,1.3253200863067264e-07
1483630685,-0.4252275228500366,-124.0,-21.00705189218005,-145.00705189217996,124,0.1430699594559208,7.117877839106993e-08
497324275,-0.4876353144645691,-115.0,-19.478799169485736,-134.4787991694857,115,0.14546811059117318,9.277124666154983e-08
297986255,-0.424140065908432,-113.0,-17.45824612887493,-130.45824612887483,113,0.16392773515091533,1.409866951208859e-07
1428075981,-0.45313259959220886,-111.0,-16.77036181017567,-127.77036181017563,111,0.1612647620810045,4.4442508180093497e-08
2032531569,-0.5282657742500305,-130.0,-25.33106643709892,-155.3310664370989,130,0.13872545854403423,6.440978857961218e-08
1295331236,-0.5480564832687378,-116.0,-20.53035178466051,-136.53035178466047,116,0.12753546986215072,8.151400622690497e-08
43646104,-0.48184946179389954,-112.0,-18.858075086610793,-130.85807508661085,112,0.1223871171740549,7.115038470300356e-08
1487790772,-0.566518247127533,-115.0,-19.04659812121251,-134.04659812121244,115,0.13031612430577694,1.0163818104828074e-07
972599614,-0.5814870595932007,-115.0,-20.92745545469935,-135.92745545469938,115,0.14156341176965961,6.549128682842781e-08
1963549811,-0.44815793633461,-114.0,-13.985710554847984,-127.98571055484791,114,0.18568268169959387,7.500431073886578e-08
1483014188,-0.5663937926292419,-109.0,-18.147006367268084,-127.14700636726808,109,0.1468950949199156,9.155220519718935e-08
1925586601,-0.5655081272125244,-127.0,-23.409968512470158,-150.40996851247013,127,0.1522650818421146,8.875666071572402e-08
16711513,-0.4397243559360504,-122.0,-20.91770153167178,-142.91770153167164,122,0.12371424664972258,7.513443556206312e-08
1946268433,-0.5964987277984619,-118.0,-20.631170159819806,-138.63117015981982,118,0.13193007066088208,1.1123751848078034e-07
1845588043,-0.5595868229866028,-126.0,-22.631094235367925,-148.6310942353679,126,0.12810133994808273,5.008537004536426e-08
1780017038,-0.4886971712112427,-108.0,-14.340684153668485,-122.34068415366843,108,0.10443548513231454,1.1594680016102643e-07
645240596,-0.48542776703834534,-166.0,-29.351117959941668,-195.35111795994166,166,0.10669382455119167,5.194293935267891e-08
1336068319,-0.4299735724925995,-187.0,22.34554534623788,-164.65445465376212,187,0.12046509680343184,8.449350766760651e-08
350456994,-0.40117567777633667,-99.0,-0.42641918469553497,-99.4264191846955,99,0.1457268072649686,1.0997844773595317e-07
1595102405,-0.5196533799171448,-116.0,-11.656144371340616,-127.65614437134059,116,0.12205265706469273,9.748450080887347e-08
619636199,-0.4415593445301056,-101.0,15.782455306013322,-85.21754469398665,101,0.10763499339913378,6.346998461237539e-08
1454301535,-0.5805988907814026,-112.0,-17.998146718146526,-129.99814671814647,112,0.11325379793665238,3.479868475518368e-08
1085203209,-0.41212818026542664,-88.0,4.6540320081629964,-83.34596799183699,88,0.11609441262077201,7.521600719030307e-08
1354207902,-0.40079477429389954,-87.0,1.6618386915166474,-85.3381613084834,87,0.09936912481983502,9.544238812302528e-08
342269993,-0.5218199491500854,-114.0,-21.14776604248534,-135.14776604248533,114,0.11890328407549021,7.725459350600779e-08
1263712089,-0.42377233505249023,-91.0,6.955999727123193,-84.04400027287676,91,0.16504070776831972,1.0538389406055737e-07
1971261586,-0.4432523250579834,-176.0,-8.403114239650552,-184.40311423965062,176,0.11150307155383582,5.579132053315758e-08
1417574468,-0.5405880808830261,-110.0,-10.55301231893845,-120.55301231893839,110,0.12061288604004816,5.2742665766138753e-08
1392485320,-0.47901538014411926,-182.0,-29.964129078593405,-211.96412907859337,182,0.11745878679493627,6.842432284262909e-08
1690957986,-0.5435063242912292,-125.0,-25.144753166426455,-150.14475316642643,125,0.09815961197018623,7.656325032456835e-08
677976285,-0.42708128690719604,-200.0,22.363605336049286,-177.6363946639507,200,0.10394446218386293,6.209991074257459e-08
1042830119,-0.5161677598953247,-113.0,-21.201665449327482,-134.20166544932752,113,0.14264763651036583,1.9278720717765367e-07
85725054,-0.5313786864280701,-110.0,-19.761249981250085,-129.7612499812501,110,0.10831866738471117,7.2899303111223e-08
586713330,-0.5512367486953735,-148.0,-33.09858421078845,-181.09858421078854,148,0.07673394482431782,4.765675565888184e-08
1171224342,-0.43780750036239624,-108.0,28.8316337168957,-79.16836628310428,108,0.07802437666665625,9.501891948157546e-08
1963377823,-0.5095188021659851,-143.0,-29.610568558377693,-172.61056855837768,143,0.09257201882978003,1.0373680632140976e-07
1545665446,-0.48085373640060425,-111.0,-19.57890717505463,-130.57890717505464,111,0.1036660210103602,8.68171580031679e-08
206009445,-0.4716570973396301,-183.0,-26.30464503180309,-209.30464503180315,183,0.25657261997624176,6.319919740422484e-08
518298586,-0.4558212459087372,-140.0,-31.046963881172466,-171.04696388117245,140,0.17734827111874307,4.9732662445377075e-08
1107740768,-0.5090572834014893,-200.0,34.97974680803496,-165.02025319196497,200,0.23066461434587837,9.918015576371176e-08
598319698,-0.5722374320030212,-148.0,-30.64291214329308,-178.64291214329327,148,0.28162241505609975,9.638633671385135e-08
496792284,-0.5699796676635742,-148.0,-34.34963358887225,-182.34963358887234,148,0.2369530343425435,5.9451282113481376e-08
21824146,-0.5890983939170837,-178.0,-40.114018842148184,-218.1140188421482,178,0.1670390395133683,6.493438107812251e-08
1769739639,-0.5355539917945862,-165.0,-35.95524750099471,-200.95524750099474,165,0.1424025555225936,5.6451081492827085e-08
917796259,-0.4908345937728882,-172.0,-21.996401501004488,-193.99640150100444,172,0.15486623751822598,6.75665178586999e-08
955387184,-0.46811017394065857,-199.0,37.883520273521015,-161.11647972647899,199,0.1814597672291437,9.121806120945526e-08
1920669015,-0.5409463047981262,-200.0,-62.42354731400972,-262.42354731400974,200,0.17159473784267903,7.321078171251827e-08
1987238788,-0.4880829155445099,-149.0,76.61979158558579,-72.38020841441417,149,0.20966978031116845,1.318459561483167e-07
196663532,-0.5153506994247437,-146.0,-30.473237517134567,-176.47323751713466,146,0.22586489713763538,5.269223913207898e-08
1815546764,-0.4934934079647064,-200.0,-61.985800253227424,-261.98580025322764,200,0.2461915925517678,7.722848939906157e-08
167410818,-0.4358275532722473,-171.0,-21.92747661011254,-192.92747661011265,171,0.2546442481335144,7.448504103820308e-08
199282709,-0.5489845275878906,-122.0,-26.71202657967692,-148.7120265796769,122,0.24957409775892242,6.949696210133433e-08
1036556939,-0.5427770614624023,-125.0,-27.252976980710013,-152.25297698070992,125,0.23193875247240067,9.845632585836484e-08
60012316,-0.4882996082305908,-114.0,-22.314490322463946,-136.31449032246394,114,0.25358343085176066,6.492953426379998e-08
426831861,-0.5117747783660889,-107.0,-19.332649079873864,-126.33264907987382,107,0.20116746007839095,6.806143043550951e-08
1416679702,-0.44226762652397156,-94.0,6.1658322154422915,-87.83416778455769,94,0.2440807340627021,8.60097826530255e-08
720952706,-0.42607226967811584,-140.0,-26.069558465727546,-166.06955846572754,140,0.20704605973192625,6.767595403443595e-08
1308070704,-0.5369303822517395,-166.0,-24.913591727527066,-190.91359172752712,166,0.20029006880449962,7.732336198370936e-08
1967184776,-0.5898082852363586,-114.0,-22.85062437901818,-136.8506243790182,114,0.20831753960565516,6.007230351363596e-08
654482111,-0.4527161419391632,-111.0,41.22538682588189,-69.77461317411809,111,0.2311255238480396,7.866912878086454e-08
387616040,-0.5698975920677185,-159.0,-36.95900582171853,-195.95900582171848,159,0.22888763544132124,5.203502657409502e-08
1648594367,-0.4021449387073517,-90.0,4.470421153385438,-85.52957884661457,90,0.18340461146500375,6.096554911276068e-08
2106244024,-0.5800896286964417,-146.0,-33.27538585532635,-179.2753858553264,146,0.20995052169038825,8.543226356486953e-08
571084440,-0.45769718289375305,-109.0,-17.74075450592893,-126.74075450592895,109,0.2286835905472073,6.568872090921258e-08
518177563,-0.4697006046772003,-109.0,-19.752158852370034,-128.75215885237,109,0.24749629848867383,7.93168451855882e-08
990786479,-0.4692850112915039,-157.0,-28.455821573616277,-185.45582157361616,157,0.22939451181205214,1.3587030018843716e-07
642735377,-0.40026816725730896,-198.0,-46.05208682968269,-244.05208682968268,198,0.2507057735564733,8.590661639739308e-08
1332403142,-0.4365391135215759,-94.0,0.745628267908153,-93.25437173209178,94,0.20436300511689895,6.12197069303264e-08
1174859052,-0.44289425015449524,-131.0,-23.49845749615482,-154.49845749615477,131,0.17649160442120246,6.058698738298823e-08
1612128617,-0.5661287307739258,-112.0,-8.292441115534716,-120.29244111553467,112,0.19258179189637303,6.178482947483133e-08
536340698,-0.4162408709526062,-88.0,-7.145796599347556,-95.14579659934753,88,0.21521326061338186,8.049503467817813e-08
840686383,-0.5602133274078369,-110.0,-19.040132083795072,-129.04013208379504,110,0.21135544702410697,5.16521220623128e-08
68017397,-0.5727837085723877,-122.0,-25.151789548761045,-147.1517895487611,122,0.2189885767512634,6.387950522644431e-08
1302848549,-0.43123599886894226,-119.0,-19.968771556009386,-138.96877155600936,119,0.21451999985871195,1.1330572787018901e-07
1229156432,-0.4815674126148224,-110.0,-21.018732145418408,-131.01873214541845,110,0.20349120294505899,8.622829088331876e-08
1492386491,-0.5767917037010193,-126.0,-26.73724346312877,-152.73724346312878,126,0.2731353897187445,4.977339887688906e-08
1437018368,-0.5083903074264526,-115.0,-17.34349835515242,-132.34349835515243,115,0.355460942439411,6.217497376079118e-08
2073435949,-0.49272769689559937,-156.0,-36.51684692724101,-192.51684692724106,156,0.37423685240821963,1.1585049006722323e-07
1775748870,-0.49663981795310974,-173.0,-41.096221215769496,-214.09622121576948,173,0.2363032267100549,8.46374449729167e-08
1437272655,-0.457035094499588,-176.0,-13.932308500018454,-189.9323085000184,176,0.1967171928845346,1.290070355895103e-07
1336589616,-0.5732885003089905,-109.0,-21.883246206363953,-130.88324620636396,109,0.1978070885626548,5.245340277111586e-08
210616439,-0.4445649981498718,-116.0,-16.57625612658098,-132.57625612658097,116,0.15493711119453454,8.582020064710703e-08
551559592,-0.554413378238678,-106.0,-17.542245340315368,-123.5422453403154,106,0.1733168897060853,7.948688430310422e-08
2012408580,-0.5920279026031494,-109.0,-21.087158739059515,-130.08715873905948,109,0.15976054337593393,7.06165371723106e-08
1965197211,-0.5009348392486572,-105.0,-17.311315282059383,-122.31131528205935,105,0.1719121379511697,9.418563302398568e-08
1520565763,-0.538497269153595,-108.0,-17.629180950308196,-125.62918095030821,108,0.1718544760649955,4.2528419814586913e-08
1684152593,-0.41949012875556946,-100.0,-14.252548809315654,-114.25254880931567,100,0.17347362421453,4.7585164280050664e-08
202972789,-0.4349154829978943,-103.0,-8.005836300277952,-111.00583630027795,103,0.23752863987267597,5.3212947713797835e-08
466547455,-0.45254841446876526,-170.0,-33.3777642621809,-203.37776426218085,170,0.2409698993405875,5.298329458829485e-08
1059801315,-0.518509030342102,-152.0,-29.17635607925756,-181.1763560792575,152,0.23766958267476998,8.026921943501233e-08
1840086582,-0.4893692135810852,-110.0,-12.463076235410604,-122.46307623541057,110,0.20238663466139273,7.905753745389305e-08
641215584,-0.44539692997932434,-125.0,-5.046314705851186,-130.0463147058512,125,0.22688331854343413,8.69825668132762e-08
156144985,-0.4933982193470001,-178.0,-36.582070766068554,-214.58207076606865,178,0.2352462789315856,5.695137318044893e-08
649386411,-0.47356465458869934,-138.0,-31.879128833571023,-169.87912883357103,138,0.21333759531810664,6.951265175064483e-08
1725347119,-0.407694548368454,-118.0,-12.414151637858183,-130.41415163785823,118,0.19759673315842272,1.0903421565998643e-07
575718386,-0.5056360363960266,-128.0,-14.362096749275398,-142.36209674927537,128,0.17415440850891173,5.696822089756859e-08
562580953,-0.5911562442779541,-106.0,-22.12067340777597,-128.12067340777597,106,0.21568744615563806,5.4012119221624744e-08
728975577,-0.4553345739841461,-111.0,-20.329595455017824,-131.3295954550178,111,0.17738035260825544,1.1044171269606198e-07
1370353602,-0.4077173173427582,-166.0,-29.144887670283477,-195.1448876702835,166,0.16479045184082294,4.132293011653827e-08
1761669846,-0.4795090854167938,-117.0,11.022219686839074,-105.97778031316086,117,0.18468037890827554,3.7283610470555886e-08
1723164467,-0.5046753287315369,-174.0,-41.878502106121225,-215.87850210612112,174,0.19550857457450066,7.079311196004982e-08
729335004,-0.5040480494499207,-110.0,-20.508466994401434,-130.50846699440152,110,0.21669507365335117,6.67966561900874e-08
1973506206,-0.5811828970909119,-133.0,-29.904673840729956,-162.90467384073003,133,0.16372635002647126,7.290445297416966e-08
1271534380,-0.5236828327178955,-119.0,-25.401546840559305,-144.40154684055935,119,0.19283227422157256,1.1116911842992892e-07
652694541,-0.4147769808769226,-108.0,-9.367480548399753,-117.3674805483998,108,0.1816971440696054,3.823614888906788e-08
790711142,-0.5582430958747864,-137.0,-30.73065153695235,-167.73065153695237,137,0.20484976862033788,1.2684971044042045e-07
2118981633,-0.47539591789245605,-139.0,-29.58580387169604,-168.58580387169604,139,0.15529240051405035,4.332026433816144e-08
1804545233,-0.42924919724464417,-111.0,-20.09538101890792,-131.09538101890791,111,0.1561903497791505,7.525143048832257e-08
2008633991,-0.4725998640060425,-108.0,-16.005341473795497,-124.00534147379544,108,0.17789281021665643,5.87497676022245e-08
552585346,-0.45616766810417175,-115.0,-16.27009171060641,-131.27009171060632,115,0.19287878132384756,5.273315322571277e-08
1056001739,-0.466417521238327,-107.0,-18.894018814706953,-125.89401881470701,107,0.182551082188838,7.773242099009702e-08
557565574,-0.5880071520805359,-132.0,-28.452667200373618,-160.45266720037355,132,0.1776184688011805,6.27726500341886e-08
1654804971,-0.4163345992565155,-106.0,16.632597029497187,-89.36740297050281,106,0.17262395176122775,3.3653079694009615e-08
291443240,-0.5194705724716187,-146.0,-29.387088210307116,-175.38708821030707,146,0.21460877741648726,5.3862164591480886e-08
2118063095,-0.5210835337638855,-157.0,-31.11204088031348,-188.11204088031343,157,0.18926117554971367,6.054413021883001e-08
1119514632,-0.5620670318603516,-138.0,-31.76776810095088,-169.7677681009508,138,0.13127889505762985,9.264149199785347e-08
1241019252,-0.5673052072525024,-140.0,-32.11020050035612,-172.11020050035603,140,0.18989452219435146,9.081205935171763e-08
1096838896,-0.4784989655017853,-146.0,-33.76157002106573,-179.76157002106572,146,0.155444040026975,7.368730823693786e-08
817430305,-0.5279243588447571,-119.0,-24.82008826699697,-143.82008826699695,119,0.1701125920820637,5.818801510094627e-08
1003529304,-0.5088271498680115,-120.0,-15.554528437022357,-135.55452843702236,120,0.1777961875622471,7.22551471099564e-08
742008802,-0.586538553237915,-136.0,-31.13697051043159,-167.13697051043155,136,0.14314529335345416,8.065061925489157e-08
1608607447,-0.49896225333213806,-142.0,-16.796653630883366,-158.7966536308833,142,0.11913996255418784,5.922689277982254e-08
976109649,-0.44487902522087097,-200.0,-4.61079921277874,-204.61079921277872,200,0.11997627235949039,5.5054353356176475e-08
209409695,-0.4308100938796997,-95.0,6.255746385749335,-88.74425361425068,95,0.15271580838843396,8.840584035590083e-08
1428294763,-0.42011913657188416,-97.0,8.123892766534011,-88.87610723346606,97,0.21665689963655374,4.625506185633869e-08
1602536906,-0.5735079050064087,-121.0,-8.671679676503473,-129.67167967650352,121,0.13416336929379416,5.279908430393259e-08
51193031,-0.5002493858337402,-160.0,-30.286751702832337,-190.28675170283236,160,0.10949110749643295,1.1948377523496312e-07
1066336481,-0.41725030541419983,-95.0,9.242129158086184,-85.75787084191387,95,0.12658127671793887,5.234343705607994e-08
1438807117,-0.5806649327278137,-159.0,-37.44681837558372,-196.4468183755837,159,0.20779583710919386,7.988064246125892e-08
990676059,-0.4272296130657196,-156.0,-24.27407677656558,-180.27407677656564,156,0.25415171787906915,9.005569438317688e-08
2121652018,-0.5486657619476318,-160.0,-35.36578681325048,-195.36578681325054,160,0.18738897400908172,4.6509753121037886e-08
829363176,-0.4957623779773712,-152.0,-14.073637815078186,-166.07363781507826,152,0.20230037915079216,5.664332472656385e-08
159683402,-0.45386072993278503,-100.0,18.532785650130748,-81.46721434986927,100,0.21467200465500355,4.439542234280225e-08
1463420383,-0.5296618342399597,-179.0,-32.23332866995697,-211.233328669957,179,0.16252542212189242,8.363520465877469e-08
1166906836,-0.5441111326217651,-159.0,-32.90639843033654,-191.9063984303365,159,0.12097774324177196,9.262883209586277e-08
810002730,-0.4523770213127136,-156.0,-24.24304819634445,-180.2430481963444,156,0.11515652113713515,6.955766958997108e-08
880470445,-0.519832968711853,-161.0,-38.36100140039765,-199.3610014003976,161,0.11466983185143945,5.929303720748445e-08
1026739646,-0.561654806137085,-173.0,-19.39987119712355,-192.39987119712356,173,0.11045398145397274,4.2004166742129204e-08
691574840,-0.41914254426956177,-92.0,-1.4659287832150678,-93.46592878321502,92,0.11029250822637392,6.844621030341698e-08
125798947,-0.4288918077945709,-119.0,28.241323934491437,-90.75867606550858,119,0.11359319278672964,1.2840012902774978e-07
736523871,-0.40517011284828186,-97.0,-5.034750849130746,-102.03475084913079,97,0.09558762018520807,5.487736753448523e-08
1097904166,-0.5469343066215515,-109.0,-21.452852830330613,-130.4528528303306,109,0.0964307209493917,6.139475759178038e-08
536091398,-0.4733290672302246,-115.0,-19.457253367646366,-134.45725336764633,115,0.12946985765643743,5.125293363823116e-08
1028489259,-0.4619831144809723,-167.0,-36.457126413944316,-203.4571264139443,167,0.13592844775426174,6.354884325485593e-08
760865707,-0.5611088871955872,-173.0,-26.764996630965758,-199.7649966309657,173,0.12132294583699607,7.13783428150197e-08
1814893866,-0.5339776873588562,-163.0,-31.666145360309514,-194.6661453603096,163,0.12907597308327085,5.7467364151606825e-08
843031686,-0.42769408226013184,-105.0,18.74382271208534,-86.25617728791465,105,0.0995019851341134,9.371734755009563e-08
1072620243,-0.533001184463501,-128.0,-19.174764431914866,-147.17476443191487,128,0.09154237288748845,5.486242558166987e-08
1831499253,-0.432324081659317,-91.0,3.3414957794521145,-87.65850422054787,91,0.10141174388783318,1.0935702504228244e-07
621020002,-0.4736804962158203,-111.0,-9.367756319541531,-120.36775631954151,111,0.09943034865700447,5.539199850353334e-08
